Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
OR00,Flying K Ranch Airport,OR00,,Beaverton,US,45.434502,-122.879997,350
OR01,Douglas Community Hospital Heliport,OR01,,Roseburg,US,43.215425,-123.357368,450
OR02,River Run Ranch Airport,OR02,,Redmond,US,44.335701,-121.019997,2600
OR03,Turel Heliport,OR03,,Beaverton,US,45.448200,-122.849998,670
OR04,Kennel Airstrip,OR04,,Bend,US,44.029598,-121.165001,3595
OR05,Flying M Airport,OR05,,Yamhill,US,45.362099,-123.356003,448
OR06,Snider Creek Airport,OR06,,Medford,US,42.539001,-122.922997,1430
OR07,Miranda'S Skyranch Airport,OR07,,Long Creek,US,44.762402,-119.101997,3823
OR08,Barton Lake Ranch Airport,OR08,,Diamond,US,43.128799,-118.677002,4159
OR09,Whitehorse Ranch Airport,OR09,,Fields,US,42.335602,-118.258003,4447
OR10,Roaring Springs Ranch Airport,OR10,,Frenchglen,US,42.649601,-118.991997,4576
OR11,Jensens Strip,OR11,,Haines,US,44.912399,-117.958000,3350
OR12,Oxbow Airport,OR12,,Homestead,US,45.004299,-116.848999,1806
OR13,Wiley Creek Airport,OR13,,Dayville,US,44.502399,-119.372002,4130
OR14,Juntura Airport,OR14,,Juntura,US,43.741501,-118.064003,3034
OR15,Horseman Heliport,OR15,,Bend,US,44.146801,-121.371002,3420
OR16,Umpleby Ranch Airport,OR16,,North Powder,US,45.057400,-117.968002,3412
OR17,Oxbow Ranch Airport,OR17,,Prairie City,US,44.411800,-118.691002,3972
OR18,Davis Heliport,OR18,,Adams,US,45.774300,-118.558998,1550
OR19,Propst Airport,OR19,,Albany,US,44.638699,-123.023003,239
OR20,Hemmingson Airport,OR20,,Albany,US,44.658199,-123.142998,250
OR21,Miller Airstrip,OR21,,Albany,US,44.593201,-122.989998,279
OR22,Roppair Airport,OR22,,Albany,US,44.619301,-123.031998,247
OR23,Karpens Airport,OR23,,Astoria,US,46.161400,-123.639999,125
OR24,Barrett Field,OR24,,Athena,US,45.821201,-118.498001,1738
OR25,Flying E Airport,OR25,,Aumsville,US,44.844799,-122.901001,325
OR26,Farr Airport,OR26,,Lakeview,US,42.127701,-120.484001,4775
OR27,Chadwick Airport,OR27,,Banks,US,45.633202,-123.167999,670
OR28,Harvey'S Acres Airport,OR28,,Beaverton,US,45.441502,-122.892998,250
OR29,Gopher Gulch Airport,OR29,,Bend,US,44.111198,-121.334000,3480
OR30,D M Stevenson Ranch Airport,OR30,,Bend,US,44.003201,-121.272003,3800
OR31,Newberg Community Hospital Heliport,OR31,,Newberg,US,45.304298,-122.963997,185
OR32,Simtag Farms Airport,OR32,,Boardman,US,45.752102,-119.945999,550
OR33,Central Cascades Fire and EMS Heliport,OR33,,Crescent Lake Junction,US,43.526798,-121.947998,4750
OR34,Whippet Field,OR34,,Sisters,US,44.322300,-121.432999,3040
OR35,Flying K Bar J Ranch Airport,OR35,,Boring,US,45.442600,-122.320999,635
OR36,Garvins Heliport,OR36,,Brookings,US,42.067101,-124.295998,250
OR37,Lincoln Tower Heliport,OR37,,Tigard,US,45.445099,-122.774002,370
OR38,Harchenko Industrial Airport,OR38,,Brooks,US,45.077599,-122.929001,183
OR39,Flying Tom Airport,OR39,,Corvallis,US,44.657600,-123.211998,300
OR40,Dietz Airpark,OR40,,Canby,US,45.255699,-122.651001,180
OR41,Workman Airpark,OR41,,Canby,US,45.207600,-122.668999,210
OR42,Norway Airport,OR42,,Norway,US,43.102600,-124.161003,23
OR43,Hood River Fire Dept Heliport,OR43,,Hood River,US,45.702900,-121.529999,488
OR44,Briggs Airport,OR44,,Coburg,US,44.153301,-123.065002,387
OR45,West Point Airport,OR45,,Coburg,US,44.197102,-123.056000,378
OR46,Ajax Airport,OR46,,Condon,US,45.383202,-120.468002,2165
OR47,Strauch Field,OR47,,Junction City,US,44.188301,-123.189003,335
OR48,Snyder Ranch Airport,OR48,,Condon,US,45.194302,-120.217003,2655
OR49,Bay Area Hospital Heliport,OR49,,Coos Bay,US,43.382939,-124.232106,93
OR50,Lehman Field,OR50,,Corbett,US,45.485699,-122.234001,1003
OR51,Gillette Field,OR51,,Scio,US,44.719601,-122.699997,735
OR52,Venell Airport,OR52,,Corvallis,US,44.473499,-123.303001,246
OR53,Wapinitia Airport,OR53,,Wapinitia,US,45.145699,-121.228996,1910
OR54,Winn Airport,OR54,,Corvallis,US,44.598499,-123.207001,205
OR55,Good Samaritan Hospital Heliport,OR55,,Corvallis,US,44.604493,-123.251892,340
OR56,Holiday Airport,OR56,,Corvallis,US,44.569801,-123.170998,225
OR57,Walker Airport,OR57,,Creswell,US,43.868698,-123.033997,580
OR58,Mazama Timber Pad Heliport,OR58,,Creswell,US,43.916500,-123.010002,535
OR59,Trivelpiece Airport,OR59,,Yamhill,US,45.331501,-123.207001,165
OR60,Fargher Airport,OR60,,Dufur,US,45.436501,-121.166000,1440
OR61,Apple Valley Airport,OR61,,Buxton,US,45.678398,-123.185997,247
OR62,Rainier Heliport,OR62,,Rainier,US,46.103199,-122.987999,15
OR63,Seaside Heliport,OR63,,Seaside,US,45.841499,-123.927002,10
OR64,Beach Ranch Airport,OR64,,Enterprise,US,45.963799,-117.235001,4000
OR65,Eagle Nest Ranch Airport,OR65,,Estacada,US,45.354801,-122.346001,425
OR66,Beaver Oaks Airport,OR66,,Estacada,US,45.304001,-122.361000,400
OR67,Mc Gill Airport,OR67,,Estacada,US,45.337299,-122.398003,370
OR68,Columbia Helicopters Heliport,OR68,,Aurora,US,45.258598,-122.764999,195
OR69,Sacred Heart General Hospital Heliport,OR69,,Eugene,US,44.047100,-123.075996,498
OR70,Pine Valley Airport,OR70,,Halfway,US,44.859600,-117.087997,2577
OR71,Columbia Aviation Heliport,OR71,,Aurora,US,45.250599,-122.765999,195
OR72,Krueger Airport,OR72,,Boring,US,45.442101,-122.322998,620
OR73,Calvert Peak STOLport,OR73,,Glendale,US,42.778702,-123.734001,3808
OR74,Winkle Bar Airport,OR74,,Grants Pass,US,42.701500,-123.805000,450
OR75,Brownlee Heliport,OR75,,Brownlee Village,US,44.846620,-116.898694,1860
OR76,Waynes Air Service Airport,OR76,,Halsey,US,44.363201,-123.139999,285
OR77,Faust Field Airport,OR77,,Independence,US,44.800400,-123.155998,175
