Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
PS00,Tallman West Airport,PS00,,Dauphin,US,40.405602,-76.940002,480
PS01,Sterling Heliport,PS01,,Croydon,US,40.081299,-74.894203,24
PS02,Heberlig Airport,PS02,,Newville,US,40.164299,-77.370499,560
PS03,Elephant Path Airport,PS03,,Perkasie,US,40.410400,-75.229301,370
PS04,Consol Heliport,PS04,,Pittsburgh,US,40.347801,-80.058098,1190
PS05,G & N Airport,PS05,,Albion,US,41.875301,-80.374802,985
PS06,Snook Airport,PS06,,Beaver Springs,US,40.733398,-77.266403,710
PS07,Miners Memorial Medical Center Heliport,PS07,,Coaldale,US,40.820900,-75.913803,1000
PS08,Lazy B Ranch Airport,PS08,,Dover,US,40.022598,-76.816597,450
PS10,Ohioport Heliport,PS10,,Ohiopyle,US,39.885399,-79.507500,2018
PS11,Mc Cardle Farm Airport,PS11,,Burnham,US,40.645302,-77.555298,600
PS12,Grover Airport,PS12,,Weatherly,US,40.916801,-75.866302,1223
PS13,Boeing Helicopters Center 3 South Heliport,PS13,,Ridley Park,US,39.859299,-75.319603,10
PS14,Three Mile Island Heliport,PS14,,Middletown,US,40.144001,-76.723297,310
PS15,Vicars Private Airport,PS15,,Altoona,US,40.547600,-78.391701,1370
PS16,Holy Redeemer Hospital Heliport,PS16,,Philadelphia,US,40.110401,-75.082901,200
PS17,Marlboro Corporate Park Heliport,PS17,,Kennett Square,US,39.857800,-75.696404,385
PS18,Pecora Field,PS18,,Bradford,US,41.903702,-78.627502,1500
PS19,Arco Newtown Heliport,PS19,,Newtown Square,US,39.992298,-75.410202,430
PS20,Fairview Farm Airfield,PS20,,Pine Grove,US,40.533401,-76.462196,600
PS21,Flying Eagle Airport,PS21,,Dalmatia,US,40.645901,-76.812202,660
PS22,Hazleton General Hospital Heliport,PS22,,Hazleton,US,40.949402,-75.963600,1670
PS23,Windy Hill Airport,PS23,,Curwensville,US,40.085098,-78.547501,1622
PS24,Brownsville General Hospital Heliport,PS24,,Brownsville,US,40.003700,-79.875603,1199
PS25,Captain's Folly Airport,PS25,,Gettysburg,US,39.843399,-77.164703,641
PS26,Banning Heliport,PS26,,Natrona Heights,US,40.634800,-79.744202,1200
PS27,Juergensen Airpark and Maritime Facility Airport,PS27,,Addison,US,39.731400,-79.375000,1890
PS28,Penn Dda Inc Heliport,PS28,,Philadelphia,US,40.035702,-75.016296,25
PS29,Sugan Pond Heliport,PS29,,Solebury,US,40.375099,-74.991302,320
PS30,Mbb Heliport,PS30,,West Chester,US,39.987598,-75.580200,464
PS31,Brubaker Heliport,PS31,,Bethel,US,40.460400,-76.347198,4501
PS33,Agere Systems-Lehigh Valley Central Campus Heliport,PS33,,Allentown,US,40.633099,-75.458603,358
PS34,North Penn Usarc Heliport,PS34,,Worcester,US,40.191799,-75.341301,450
PS35,Dutch Country Egg Farms Airport,PS35,,Fredericksburg,US,40.458099,-76.458000,550
