Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
NWWA,Tiga Airport,NWWA,TGJ,Tiga,NC,-21.096100,167.804001,128
NWWB,Bourail - Poé Airport,NWWB,,Bourail / Poé,NC,-21.609699,165.397003,7
NWWC,Île Art - Waala Airport,NWWC,BMY,Waala,NC,-19.720600,163.660995,306
NWWD,Koné Airport,NWWD,KNQ,Koné,NC,-21.054300,164.837006,23
NWWE,Île des Pins Airport,NWWE,ILP,Île des Pins,NC,-22.588900,167.455994,315
NWWF,Voh Airport,NWWF,,Voh,NC,-20.966999,164.699997,33
NWWH,Nesson Airport,NWWH,HLU,Houailou,NC,-21.256399,165.617004,10
NWWK,Koumac Airport,NWWK,KOC,Koumac,NC,-20.546301,164.255997,42
NWWL,Lifou Airport,NWWL,LIF,Lifou,NC,-20.774799,167.240005,92
NWWM,Nouméa Magenta Airport,NWWM,GEA,Nouméa,NC,-22.258301,166.473007,10
NWWO,Edmond Cané Airport,NWWO,IOU,Île Ouen,NC,-22.459999,166.783005,7
NWWP,Poum Airport,NWWP,PUV,Poum,NC,-20.289200,164.098999,6
NWWR,Maré Airport,NWWR,MEE,Maré,NC,-21.481701,168.037994,141
NWWS,Plaine des Lacs Airport,NWWS,,Plaine des Lacs,NC,-22.267000,166.917007,902
NWWT,Oua Tom Airport,NWWT,,La Foa,NC,-21.819700,165.860992,98
NWWU,Touho Airport,NWWU,TOU,Touho,NC,-20.790001,165.259003,10
NWWV,Ouvéa Airport,NWWV,UVE,Ouvéa,NC,-20.640600,166.572998,23
NWWW,La Tontouta International Airport,NWWW,NOU,Nouméa,NC,-22.014601,166.212997,52
NWWX,Canala Airport,NWWX,,Canala,NC,-21.520201,165.972000,7
NWWY,Ouaco Airport,NWWY,,Ouaco,NC,-20.850000,164.533005,69
